INDIVIDUAL_ID,AGERAW,GENDER,BBC_VMF,SKY_VMF,VIRGIN_VMF,ALBA,BBC1,BBC2,BBC4,CBBC,CBEEBIES,NEWS,PARLIAMENT
I-7110276_1,31,2,7,6,5,0,38.2,31.1,0,0,0,30.7,0
I-7110229_1,34,1,7,7,7,0,16.9,2.6,0,0,76.5,4,0
I-7109598_1,34,2,10,3,0,0,17.9,35.4,1.6,6.6,38.5,0,0
I-7109598_1,35,2,10,3,0,0,17.9,35.4,1.6,6.6,38.5,0,0
I-7109494_1,28,2,6,4,6,0,64.7,15.3,1.7,0,16.7,1.5,0
I-7109395_1,35,1,6,8,5,0,74.3,14.8,6.3,0,3,1.6,0
I-7109271_1,29,2,1,9,2,0,100,0,0,0,0,0,0
I-7109231_1,32,1,10,3,8,0,45.1,22.6,12.3,0,12.8,7.2,0
I-7109221_1,28,1,10,4,4,0,32.2,64.3,3.5,0,0,0,0
I-7108839_1,34,2,7,1,3,0,78.6,16.3,5.1,0,0,0,0
I-7108395_1,33,2,8,4,4,0,14.8,5.4,1,0,77.5,1.3,0
I-7108350_1,34,2,7,5,5,0,63.6,23.6,2.4,0,0,10.4,0
I-7108342_1,34,1,4,5,5,0,100,0,0,0,0,0,0
I-7108326_1,35,2,10,7,8,0,60.2,13.7,1.9,1.5,19,3.8,0
I-7108312_1,27,2,8,5,9,0,65.1,34.9,0,0,0,0,0
I-7107551_1,30,1,9,7,7,0,81.3,9,0.9,0,0,8.9,0
I-7107265_1,18,2,5,3,5,0,65,1.3,0,33.7,0,0,0
I-7107120_1,22,2,6,7,6,0,86.7,13.3,0,0,0,0,0
I-7107082_1,26,1,7,3,2,0,93.2,2,4.9,0,0,0,0
I-7106964_1,25,2,0,1,1,0,28.7,61.9,9.4,0,0,0,0
I-7106964_1,26,2,0,1,1,0,28.7,61.9,9.4,0,0,0,0
I-7106711_1,25,1,7,8,6,0,61.7,17.5,0,0,0,20.8,0
I-7106583_1,22,1,1,9,10,0,0,50,0,50,0,0,0
I-7105900_1,17,1,9,9,8,0,92.7,7.3,0,0,0,0,0
I-7105900_1,18,1,9,9,8,0,92.7,7.3,0,0,0,0,0
I-7105880_1,23,1,8,7,9,0,18.9,81.1,0,0,0,0,0
I-7105880_1,24,1,8,7,9,0,18.9,81.1,0,0,0,0,0
I-7105854_1,19,2,7,8,7,0,65.8,18,15.9,0.2,0,0,0
I-7105854_1,20,2,7,8,7,0,65.8,18,15.9,0.2,0,0,0
I-7105839_1,24,1,10,7,8,0,100,0,0,0,0,0,0
I-7105829_1,25,1,8,8,7,0,70.4,0,0,26.7,0,0,2.8
I-7105829_1,26,1,8,8,7,0,70.4,0,0,26.7,0,0,2.8
I-7105448_1,25,2,5,8,2,0,78.8,15.9,1.8,0,0.9,0,2.6
I-7105162_1,26,2,0,0,0,0,72.3,23.3,0.9,0,0,2.4,1.1
I-7104721_1,26,1,7,6,7,0,0,100,0,0,0,0,0
I-7104658_1,25,1,3,1,1,0,100,0,0,0,0,0,0
I-7104351_1,21,2,5,2,1,0,89.1,7.3,0,3.6,0,0,0
I-7104228_1,38,1,10,3,3,0,60.9,39.1,0,0,0,0,0
I-7104174_1,57,2,9,3,8,0,31.2,20.7,13.1,1.7,0,24.5,8.7
I-7104172_1,28,2,8,5,7,0,55.1,44.9,0,0,0,0,0
I-7104153_1,43,2,9,6,6,0,32.2,13.7,5.1,0.7,48.2,0,0
I-7103633_1,33,1,2,3,6,0,43,44,0,0,0,13,0
I-7103213_1,34,1,3,5,5,0,61.9,22,0,0,0,16.1,0
I-7103012_1,46,2,2,6,3,0,96.6,3.1,0.1,0,0,0.1,0
I-7102954_1,45,2,5,1,1,0,5.8,94.2,0,0,0,0,0
I-7102889_1,53,2,8,5,3,0,56.6,41.3,1.9,0.2,0,0,0
I-7102875_1,57,1,10,6,5,0,46.6,13.5,0.2,0,2.5,29.3,7.7
I-7102853_1,48,2,10,5,0,0,80.3,7.3,8.2,0,3,1.2,0
I-7102853_1,49,2,10,5,0,0,80.3,7.3,8.2,0,3,1.2,0
I-7102690_1,66,1,8,5,0,0,72.5,19.1,7,0,0,1.4,0
I-7102656_1,23,1,9,7,4,0,60.5,21.1,4.1,0,0,10.9,3.4
I-7102656_1,24,1,9,7,4,0,60.5,21.1,4.1,0,0,10.9,3.4
I-7102586_1,44,2,4,2,3,0,36.9,59.3,0,0,3.8,0,0
I-7102472_1,31,2,8,2,1,0,8.8,4.4,64.1,0,22.7,0,0
I-7102449_1,21,2,8,2,6,0,65.2,4,0,0,30.8,0,0
I-7102399_1,28,2,7,5,5,0,81.5,18.5,0,0,0,0,0
I-7102168_1,57,2,8,5,5,0,59.6,28.1,2.8,0,0,0.8,8.8
I-7102125_1,65,2,10,0,1,13.9,20.2,12.8,41.8,0,0,11.2,0
I-7102082_1,50,1,10,8,6,0.5,56.2,28.3,9.9,1.8,0,3.4,0
I-7101948_1,40,2,10,5,7,0,58.4,1.7,1.7,1.4,36.3,0.5,0
I-7101916_1,29,2,1,4,2,0,16.7,5.3,0,0.3,77.6,0,0.1
I-7101889_1,36,2,3,6,5,0,41.4,13.8,40.8,0,0,4,0
I-7101780_1,32,1,8,7,8,0,77,20.6,0,0,0,2.4,0
I-7101462_1,26,2,7,8,7,0,41.5,30.3,20,8.1,0,0,0
I-7101462_1,27,2,7,8,7,0,41.5,30.3,20,8.1,0,0,0
I-7101420_1,23,2,6,4,3,0,21.2,21.6,0,0,0,57.2,0
I-7101290_1,25,2,9,4,4,0,29.4,16.9,0,0,29.1,24.5,0
I-7101262_1,26,1,10,7,6,0,80.5,12.6,3,0,0,1.5,2.3
I-7101191_1,27,2,10,3,2,0,69.9,28.2,0,0,0,1.9,0
I-7101104_1,35,1,5,0,0,0,53,44.7,2.3,0,0,0,0
I-7100695_1,29,1,1,0,0,0,82,18,0,0,0,0,0
I-7100625_1,20,2,6,8,7,0,37.2,51.4,0,11.4,0,0,0
I-7100538_1,47,1,10,3,6,0,75.1,20,4,0,0,1,0
I-7100386_1,70,1,7,2,2,0,34.8,14.3,39.7,0,0,11.2,0
I-7100301_1,44,2,5,5,6,0,55.7,33,7.6,0,3.7,0,0
I-7100225_1,67,1,3,3,0,0,25.2,17.6,15,1.2,19.3,12.6,9.1
I-7100197_1,52,2,7,7,7,0,74.7,9,3.3,0,11.8,1.1,0
I-7100040_1,75,1,6,4,4,0,32.2,41.7,7.7,0,0,13.6,4.9
I-7000297_1,43,1,1,4,6,0,77.7,13.8,7.3,0,0,1.2,0
I-7000283_1,57,2,4,0,0,0,84.1,15.9,0,0,0,0,0
I-7000283_1,58,2,4,0,0,0,84.1,15.9,0,0,0,0,0
I-7000247_1,42,2,2,0,5,0,71.1,28.9,0,0,0,0,0
I-7000237_1,36,2,2,5,5,0,58.3,6.1,0,0,26.4,9.2,0
I-7000224_1,53,2,1,0,0,0,71.5,5.2,23.3,0,0,0,0
I-7000207_1,27,2,3,3,3,0,39,22.8,4.2,0,34,0,0
I-7000206_1,53,1,1,0,0,0,58.5,6.3,2.8,0.3,3.7,28.5,0
I-7000167_1,59,1,1,1,0,0,28.6,48.1,16.6,0,0,6.6,0
I-7000158_1,58,1,6,8,7,0,69.8,21.3,3,0,0,2.2,3.7
I-7000158_1,59,1,6,8,7,0,69.8,21.3,3,0,0,2.2,3.7
I-7000057_1,55,1,5,5,5,0,52.4,27,1,0,0,14.3,5.3
I-7000036_1,40,2,4,0,4,0,39.7,5.9,2.5,3.3,44.7,4,0
I-6201103_1,51,1,7,7,0,0,89.6,7,3.4,0,0,0,0
I-6201093_1,51,2,7,5,5,1.1,39.6,28.8,21.5,0,0.3,8.7,0
I-6201063_1,24,2,7,8,8,0,57.3,42.7,0,0,0,0,0
I-6201017_1,55,1,9,6,6,0.1,75.7,10.5,0.4,0,0,13.4,0
I-6201017_1,56,1,9,6,6,0.1,75.7,10.5,0.4,0,0,13.4,0
I-6200999_1,34,2,9,6,5,0,69.5,28,0,0,0,2.5,0
I-6200890_1,20,2,4,6,6,0,24,76,0,0,0,0,0
I-6200847_1,56,2,2,8,0,8.2,77.8,12.5,0,0,0,1.5,0
I-6200846_1,65,2,6,6,6,0,32.9,59.7,6.3,0,0.2,1,0
I-6200798_1,58,1,5,7,8,8.5,82.8,3.8,1.4,0,0,2.5,0.9
I-6200741_1,43,2,5,7,0,0,93.1,6.9,0,0,0,0,0
I-6200725_1,63,2,1,1,0,0,89.7,10.3,0,0,0,0,0
I-6200725_1,64,2,1,1,0,0,89.7,10.3,0,0,0,0,0
I-6200720_1,60,1,9,6,0,0,72.5,19.3,6.5,0.2,0,0.7,0.7
I-6200644_1,63,2,8,3,3,0,63.8,33,3.2,0,0,0,0
I-6200644_1,64,2,8,3,3,0,63.8,33,3.2,0,0,0,0
I-6200640_1,57,2,8,6,8,0,74.1,15.2,0.3,0,0,10.4,0
I-6200633_1,39,2,4,5,3,0,62,14.5,0,23.5,0,0,0
I-6200633_1,40,2,4,5,3,0,62,14.5,0,23.5,0,0,0
I-6200614_1,41,2,4,1,6,0,51.8,22.9,0,0,17.2,8.2,0
I-6200599_1,53,2,5,8,8,0,16.1,27.5,10.5,0,0,45.9,0
I-6200533_1,60,1,9,1,0,0,91.8,0.7,0,0,0,7.4,0
I-6200439_1,51,2,8,6,7,0,45.6,15.4,35.4,0,0,3.7,0
I-6200414_1,73,1,10,3,10,0,38.8,20.4,21.4,0,0,19.3,0
I-6200357_1,34,1,5,2,5,1.3,36.2,32.7,20.8,0,5.8,3.1,0
I-6200343_1,48,2,4,6,7,0,51.8,45.4,0,0,0,2.7,0
I-6200343_1,49,2,4,6,7,0,51.8,45.4,0,0,0,2.7,0
I-6200209_1,46,1,2,5,1,0,72,24.7,0,0.5,1.8,0.8,0.3
I-6200209_1,47,1,2,5,1,0,72,24.7,0,0.5,1.8,0.8,0.3
I-6200195_1,66,2,6,5,0,7.4,79.3,4.7,3.7,0,0,4.9,0
I-6200155_1,48,2,7,3,0,2.5,67.4,14.4,3.2,9.9,2.3,0.3,0
I-6200111_1,70,2,6,4,4,0,89.3,9,0,0,0,1.7,0
I-6200094_1,46,2,10,8,7,0,80.4,19,0.7,0,0,0,0
I-6200073_1,60,1,10,9,6,0,73.6,26.4,0,0,0,0,0
I-6200068_1,50,2,8,5,6,0,92.9,5.6,1.1,0,0,0.3,0
I-6200046_1,59,2,7,8,6,0,45.6,31.3,11.3,4.6,7,0.2,0
I-6200043_1,55,1,10,4,4,1.9,61,26.8,1.5,0,0,2.3,6.5
I-6141716_1,47,2,10,3,3,0,62,19.9,17.1,0,0,1,0
I-6141325_1,35,2,1,5,5,0,65.5,3,0,0.8,30.7,0,0
I-6140998_1,49,2,3,1,2,0,61.3,14.7,5.5,0,0,7.4,11.2
I-6140888_1,45,2,5,3,3,1,51.3,22.8,23.4,1,0,0,0.5
I-6140673_1,57,2,3,1,1,0,64.3,20.7,2.2,0,11.9,0.9,0
I-6140673_1,58,2,3,1,1,0,64.3,20.7,2.2,0,11.9,0.9,0
I-6140587_1,44,2,9,4,6,0,84.3,14.7,0,0.9,0,0,0
I-6140513_1,62,1,10,6,1,0,83.8,5.6,9.4,0,0,1.3,0
I-6140511_1,41,1,9,6,3,0,78.1,16.5,5.4,0,0,0,0
I-6140511_1,42,1,9,6,3,0,78.1,16.5,5.4,0,0,0,0
I-6140482_1,53,2,7,5,8,0,82.7,12.9,1.7,0,0,2.3,0.4
I-6140162_1,46,1,10,0,0,0,15.4,34.1,0,20.2,30.3,0,0
I-6140148_1,56,1,7,3,4,0,26,14.1,59.9,0,0,0,0
I-6140067_1,27,2,8,4,3,0,24.8,2.1,3.9,0,69.2,0,0
I-6140067_1,28,2,8,4,3,0,24.8,2.1,3.9,0,69.2,0,0
I-6139204_1,52,1,10,7,7,0,50.7,18.1,12.1,0,0,19.1,0
I-6139101_1,50,2,5,5,6,0,86.3,8.9,1.9,0,0,2.9,0
I-6139101_1,51,2,5,5,6,0,86.3,8.9,1.9,0,0,2.9,0
I-6139089_1,77,2,10,0,0,0,44.2,55.8,0,0,0,0,0
I-6139076_1,66,1,7,5,10,0,34.9,45.5,8.4,0,0,11.2,0
I-6138848_1,48,1,9,5,3,0,77.8,22.2,0,0,0,0,0
I-6138736_1,63,1,10,1,0,0,19.2,19.7,9.2,0,0,49.2,2.6
I-6138615_1,67,1,10,0,0,0,50.9,32,13,0.6,0,3.5,0
I-6138453_1,39,1,7,4,5,0,0,0,0,0,0,0,0
I-6138329_1,26,1,8,0,3,0,71.9,28.1,0,0,0,0,0
I-6136868_1,72,1,8,5,5,0,76.7,15.5,7.3,0,0,0.5,0
I-6136602_1,57,2,8,0,0,0,52.5,30.4,14.7,0,0,2.4,0
I-6136536_1,59,2,7,1,1,0,91.7,6.4,0.9,0,0,1,0
I-6136333_1,56,2,9,3,7,0,76.7,18.8,4.4,0,0,0,0
I-6136207_1,42,2,5,8,8,0,81.9,12.4,0,0,5.7,0,0
I-6136100_1,43,2,6,2,6,0,35.7,32.4,9,21.7,1,0.2,0
I-6134887_1,56,2,9,8,5,0,76.4,12.3,0.2,0,0,7.2,3.9
I-6134869_1,54,1,10,0,0,4.4,16.5,26.4,0,0,0,0,52.8
I-6134800_1,66,2,8,0,0,0,72.3,11.4,0.2,0,0,16.1,0
I-6134787_1,50,2,5,4,4,0,43.8,31.8,9,4.4,0,11,0
I-6134722_1,55,1,9,10,5,0,81.3,15.5,0.1,0,0.9,2.2,0
I-6134696_1,63,2,9,7,8,0,79,10.6,10.4,0,0,0,0
I-6134338_1,71,2,9,2,8,0,70.7,18.2,1.9,0,0,9.1,0.1
I-6134296_1,57,2,8,4,0,0,38.6,61.2,0.2,0,0,0,0
I-6134186_1,53,1,3,1,4,0,65.5,15,4.2,0,1,5.1,9.1
I-6134186_1,54,1,3,1,4,0,65.5,15,4.2,0,1,5.1,9.1
I-6133940_1,72,1,7,2,0,0,63.1,36.1,0.7,0,0,0,0
I-6133879_1,53,1,10,8,0,0,56.5,15.5,4.2,0,0,8,15.7
I-6133879_1,54,1,10,8,0,0,56.5,15.5,4.2,0,0,8,15.7
I-6133878_1,61,1,10,6,5,0,28.4,59.3,10.5,0,0,1.7,0
I-6133831_1,64,2,9,4,5,0,78,13.1,1.4,0,0,5.7,1.8
I-6133829_1,57,2,5,2,4,0.2,59.4,16,22.4,0,0.3,1.7,0
I-6133829_1,58,2,5,2,4,0.2,59.4,16,22.4,0,0.3,1.7,0
I-6133828_1,74,1,7,5,4,0,70.8,22.3,1.3,0,4.2,1.3,0
I-6133820_1,66,1,6,0,0,0,100,0,0,0,0,0,0
I-6133770_1,60,2,10,0,0,0,61,6.9,1.6,0,0,30.5,0
I-6133770_1,61,2,10,0,0,0,61,6.9,1.6,0,0,30.5,0
I-6133763_1,67,2,9,5,5,0,72.8,22.4,4.5,0,0,0.3,0
I-6133752_1,49,2,10,8,9,0,76.1,12.3,8.2,0,0,3.4,0
I-6133752_1,50,2,10,8,9,0,76.1,12.3,8.2,0,0,3.4,0
I-6133751_1,50,2,9,4,4,0,83.7,14.6,0.6,0,0,1,0
I-6133751_1,51,2,9,4,4,0,83.7,14.6,0.6,0,0,1,0
I-6133744_1,49,1,6,4,5,0.1,96.3,3.2,0,0,0,0.4,0
I-6133682_1,50,1,8,2,2,0,37.9,21.9,0,40.2,0,0,0
I-6133667_1,50,1,7,7,0,0,78.5,12.2,0.8,0,0,3.2,5.3
I-6133662_1,64,2,10,0,0,0.8,64.5,17.6,11,0,0,5.4,0.8
I-6133643_1,51,2,2,1,1,0,36.5,17.5,0,0,20.4,25.6,0
I-6133602_1,51,1,7,3,0,0,41.4,48.3,10.3,0,0,0,0
I-6133595_1,65,1,10,8,5,2.7,86,9.4,1.9,0,0,0,0
I-6133595_1,66,1,10,8,5,2.7,86,9.4,1.9,0,0,0,0
I-6133503_1,60,2,10,6,6,0,49.6,45.2,5.2,0,0,0,0
I-6133458_1,41,2,7,8,0,0,58.4,11.4,30.3,0,0,0,0
I-6133458_1,42,2,7,8,0,0,58.4,11.4,30.3,0,0,0,0
I-6133454_1,58,2,5,1,4,0,80.8,16.5,0.9,0,0,1.4,0.3
I-6133436_1,52,1,8,6,7,0,62.6,24.5,0.6,0,0,5.2,7.1
I-6133432_1,55,2,10,1,1,13.8,36.6,4.5,13.2,0,0,32,0
I-6133395_1,48,2,10,7,8,0,65.8,28.4,5.4,0,0,0.4,0
I-6133350_1,49,2,10,2,7,0,67.4,16,14,0.2,0,2.4,0
I-6133343_1,54,1,10,10,10,0,53.7,24,21.8,0,0,0.5,0
I-6133342_1,48,2,5,9,0,0,49.7,27.5,2.7,13.6,0,6.6,0
I-6133335_1,64,1,8,2,2,0,57.7,37.8,3.8,0,0,0.7,0
I-6133319_1,47,1,9,3,0,0,83.8,16.2,0,0,0,0,0
I-6133312_1,46,1,9,3,2,0,67.1,12.8,9.9,0,0,10.2,0
I-6133245_1,38,1,3,1,8,0,63.8,17.2,9.3,0,0,6.9,2.8
I-6133225_1,62,1,10,1,8,0,38.9,0.7,60.4,0,0,0,0
I-6133206_1,48,1,10,5,0,0,75.4,5.3,0,0.2,18.9,0.2,0
I-6133148_1,42,1,7,8,5,0,55.8,31.8,0,0,12.5,0,0
I-6133099_1,53,2,8,5,7,0,93.5,6.5,0,0,0,0,0
I-6133099_1,54,2,8,5,7,0,93.5,6.5,0,0,0,0,0
I-6133075_1,38,1,9,2,0,0,63.6,4.3,14.6,0,0.4,17.1,0
I-6133057_1,61,1,9,3,7,0,70.7,13.7,14.8,0,0.8,0,0
I-6133037_1,44,1,9,4,5,0,41.3,18.2,9.6,30.4,0,0.5,0
I-6133001_1,71,2,8,5,5,0,89,6.1,0,0,0,4.9,0
I-6132967_1,54,1,3,1,4,0,100,0,0,0,0,0,0
I-6132959_1,48,2,9,6,6,0,60.1,17.7,6.2,0,0,15.8,0.2
I-6132904_1,72,2,9,8,0,0,78.5,16.3,5.3,0,0,0,0
I-6132904_1,73,2,9,8,0,0,78.5,16.3,5.3,0,0,0,0
I-6132894_1,75,1,5,0,4,0.2,54.8,23,11.4,0,0,10.6,0
I-6132854_1,38,2,3,6,3,0,19.9,17.6,0,4.1,58.4,0,0
I-6132854_1,39,2,3,6,3,0,19.9,17.6,0,4.1,58.4,0,0
I-6132850_1,50,1,8,4,0,0,55.5,22.2,8.5,4.6,0.5,5,3.6
I-6132728_1,58,2,8,7,6,0,78.6,15.9,2.8,1.6,0,1,0
I-6132728_1,59,2,8,7,6,0,78.6,15.9,2.8,1.6,0,1,0
I-6132720_1,40,1,6,3,4,0,63.8,5.9,0,10.5,0,19.8,0
I-6132706_1,38,2,10,8,10,0,63.3,34.2,2.6,0,0,0,0
I-6132660_1,40,1,3,3,3,0,87.4,8.7,0,3.9,0,0,0
I-6132604_1,65,2,10,5,5,0,74.6,18.2,6.7,0,0,0.5,0
I-6132591_1,48,2,10,8,3,0,26.5,17.2,4.1,45.5,0,6.7,0
I-6132591_1,49,2,10,8,3,0,26.5,17.2,4.1,45.5,0,6.7,0
I-6132521_1,52,1,10,0,9,0,57.4,19.6,15.2,0,0,7.7,0
I-6132521_1,53,1,10,0,9,0,57.4,19.6,15.2,0,0,7.7,0
I-6132489_1,66,2,8,8,0,0,87.4,8,0.2,0,0,1.4,3
I-6132475_1,66,1,9,1,1,0,62.3,10.9,26,0,0,0.8,0
I-6132424_1,55,1,9,2,6,0,66,20.5,11.9,0,0,1.6,0
I-6132320_1,51,1,10,9,0,0,75.3,17.2,5.9,0,0,1.6,0
I-6132308_1,75,1,10,1,3,5.6,49.6,22.4,10.8,0,0,11.6,0
I-6132256_1,56,2,2,2,2,0,69.8,13.7,16.5,0,0,0,0
I-6132170_1,58,2,7,3,3,0,78.7,20.4,0.6,0,0,0.3,0
I-6132163_1,41,2,10,2,1,0,60.5,18.9,12.2,6.5,2,0,0
I-6132115_1,50,2,7,0,0,0,44.5,16.2,14,0,0,25.3,0
I-6132115_1,51,2,7,0,0,0,44.5,16.2,14,0,0,25.3,0
I-6132057_1,73,1,10,2,5,0,51.7,23,8.7,0,0,6.2,10.4
I-6132057_1,74,1,10,2,5,0,51.7,23,8.7,0,0,6.2,10.4
I-6132039_1,48,1,9,6,7,0,53.3,24.6,22,0,0,0.2,0
I-6132033_1,63,2,8,6,5,0,84.5,8.2,1.2,0,0,1.9,4.2
I-6132033_1,64,2,8,6,5,0,84.5,8.2,1.2,0,0,1.9,4.2
I-6131995_1,43,2,5,2,7,0,52.8,14.5,2.6,14.2,9.5,2.7,3.7
I-6131984_1,63,1,7,0,4,0,59.1,36.9,4,0,0,0,0
I-6131983_1,74,1,8,6,5,0,65.4,25.5,6.1,0,0,2.9,0
I-6131981_1,63,1,9,4,2,0.6,8.3,73.8,8.7,0,0,8.6,0
I-6131981_1,64,1,9,4,2,0.6,8.3,73.8,8.7,0,0,8.6,0
I-6131828_1,64,2,9,1,1,0,53.2,23.4,23,0,0,0.5,0
I-6131828_1,65,2,9,1,1,0,53.2,23.4,23,0,0,0.5,0
I-6131824_1,57,2,7,6,5,0,82.1,11.3,6.3,0,0,0.3,0
I-6131746_1,60,1,0,0,0,0,47.4,38.7,0,0,0,13.9,0
I-6131746_1,61,1,0,0,0,0,47.4,38.7,0,0,0,13.9,0
I-6131633_1,63,2,8,8,5,0,24.7,75.3,0,0,0,0,0
I-6131602_1,77,1,6,5,4,0,83,5.7,6.4,0.5,0.2,2.4,1.7
I-6131302_1,57,1,8,5,6,0,77,17.2,2.9,0,0,3,0
I-6131121_1,56,2,1,5,0,13.6,36.3,15.1,0.8,0,10.8,13,10.3
I-6131077_1,54,2,8,7,0,0,87.4,8.6,1.1,0,0,2.8,0
I-6131048_1,62,1,10,6,6,0,51.4,38.2,8.2,0,0,2.2,0
I-6131027_1,53,1,8,6,6,0,45.4,35,11.4,0,0,8.2,0
I-6131025_1,54,1,5,6,0,3.4,12.7,21.9,2.3,0,8,51.8,0
I-6131007_1,66,2,8,5,5,0,72.3,23.2,4.3,0,0.1,0.1,0
I-6130986_1,49,2,4,5,5,0,94.5,5,0,0,0,0.6,0
I-6130969_1,57,1,10,6,5,0,37.2,28,0,0,0,0,34.7
I-6130885_1,61,2,5,5,6,0,74.2,12.7,10.3,0,2.9,0,0
I-6130879_1,67,2,9,7,0,0,43.4,43.3,9.1,0.3,3.9,0,0
I-6130879_1,68,2,9,7,0,0,43.4,43.3,9.1,0.3,3.9,0,0
I-6130857_1,80,1,0,7,5,0,45.8,25.2,0.3,0,0,11.4,17.3
I-6130830_1,64,1,9,9,7,0,67.8,19.1,9.1,0,0,3.7,0.3
I-6130793_1,72,2,9,6,3,0,64.1,31.8,4,0,0,0,0
I-6130792_1,69,2,9,4,5,0,15.7,28.6,22.9,0,4.9,27.5,0.3
I-6130792_1,70,2,9,4,5,0,15.7,28.6,22.9,0,4.9,27.5,0.3
I-6130772_1,57,2,10,3,3,17.1,31.6,26.9,10.8,0,0,13.6,0
I-6130741_1,69,1,1,1,5,0,7.8,3,7.4,1.2,0,2.1,78.6
I-6130733_1,86,1,0,1,1,0,62.1,14.5,18.5,0,0,4.8,0
I-6130733_1,87,1,0,1,1,0,62.1,14.5,18.5,0,0,4.8,0
I-6130721_1,70,1,4,3,7,0,79.8,16.3,1.7,0,0,1,1.3
I-6130605_1,70,1,10,4,4,5.1,54.5,22.1,16.9,0,0,1.4,0
I-6130564_1,70,1,8,8,6,0,90.3,9.7,0,0,0,0,0
I-6130564_1,71,1,8,8,6,0,90.3,9.7,0,0,0,0,0
I-6130555_1,44,1,10,5,6,0,56.4,34,1.4,6.8,1.4,0,0
I-6130539_1,92,1,8,0,0,0,73.6,20.3,6.1,0,0,0,0
I-6130511_1,79,2,8,5,2,0,61.7,13.3,25,0,0,0,0
I-6130501_1,64,1,9,0,0,0,38,21.7,36.9,0,0,1.5,1.9
I-6130501_1,65,1,9,0,0,0,38,21.7,36.9,0,0,1.5,1.9
I-6130458_1,19,1,8,10,10,0,55.3,11,0,0,0,31.2,2.5
I-6130424_1,72,1,10,5,7,0,58.3,17.6,23.4,0,0,0.5,0.2
I-6130417_1,63,1,10,2,4,0,54.6,26.9,5.1,0,0,13.2,0.2
I-6130400_1,66,1,10,0,1,0,42.2,39,17.4,0,0,1.5,0
I-6130396_1,61,1,7,6,4,0,86.3,6.5,5,0,0,2.2,0
I-6130190_1,69,1,10,7,2,0,60.2,28.4,9.1,0,1.9,0.3,0
I-6130165_1,89,1,5,3,3,2.3,72,18.4,5.6,0,0,1.7,0
I-6130165_1,90,1,5,3,3,2.3,72,18.4,5.6,0,0,1.7,0
I-6130161_1,65,1,10,1,1,0,54.1,6.4,17.3,0,0.2,19.6,2.3
I-6130070_1,72,2,10,4,5,0,66.1,25.8,1.9,0,0,6.2,0
I-6130063_1,63,1,9,6,0,0,57.5,19.3,9.3,0,12,1.8,0
I-6130063_1,64,1,9,6,0,0,57.5,19.3,9.3,0,12,1.8,0
I-6129744_1,64,1,10,7,7,0.8,54.6,12.6,0.5,0.4,3.3,26.8,1
I-6129734_1,45,2,10,5,5,0,61.5,5.8,0.2,30.4,0,2.1,0
I-6129730_1,60,1,2,0,8,10.9,57.5,12.8,18.7,0,0,0,0
I-6129680_1,59,1,8,5,5,0,72.2,22.9,0.6,0,0,4.4,0
I-6129622_1,45,2,7,0,0,0,71.8,9.8,7.5,0,0,10.3,0.6
I-6129460_1,75,1,10,1,1,0,62.5,19.3,2.5,0,2.2,12.7,0.8
I-6129453_1,54,1,8,3,0,0,73.9,14.7,6.1,0,0,5.3,0
I-6129366_1,66,2,4,6,6,0,66.8,4.1,2.1,0,0,27,0
I-6129259_1,49,1,10,7,8,0,59,21,5.6,0,12.7,1.7,0
I-6129257_1,63,1,9,3,3,0,69.5,14.6,15.9,0,0,0,0
I-6129257_1,64,1,9,3,3,0,69.5,14.6,15.9,0,0,0,0
I-6129096_1,67,2,8,1,5,0,58.7,35.9,5.3,0,0,0,0
I-6129007_1,53,1,10,9,9,1.7,66.2,16.3,12.4,0,0,1.9,1.5
I-6128968_1,74,1,8,0,0,0,76.1,9.2,2,0,0,10,2.8
I-6128898_1,47,2,8,4,6,0,83.1,16.2,0.2,0.6,0,0,0
I-6128887_1,46,1,9,7,0,0,99.3,0,0.7,0,0,0,0
I-6128864_1,52,2,8,5,7,0,54.5,26.6,18.9,0,0,0,0
I-6128844_1,56,1,1,1,1,0,65.2,27.8,2.2,0,0,0.6,4.3
I-6128771_1,57,2,7,7,0,0,94.2,4.4,1.4,0,0,0,0
I-6128770_1,57,2,9,6,4,0,85.5,12,2.1,0,0.4,0,0
I-6128746_1,70,1,9,5,6,0,40.2,29.2,27.7,0,0.1,2.8,0
I-6128737_1,57,2,9,8,0,0,67.1,14.4,10,0.2,5.5,2.8,0
I-6128737_1,58,2,9,8,0,0,67.1,14.4,10,0.2,5.5,2.8,0
I-6128686_1,54,1,10,6,0,0,84.1,13.6,0.3,0,0,1.9,0
I-6128605_1,72,1,8,4,0,0,97.1,0,0,0,0,2.9,0
I-6128597_1,52,2,8,6,3,0,88.1,11.2,0.6,0,0,0,0
I-6128530_1,41,2,9,0,0,0,49.6,27.4,4.1,8.2,10.7,0,0
I-6128527_1,30,2,9,7,5,0,70,17.2,12.2,0,0,0.5,0
I-6128527_1,31,2,9,7,5,0,70,17.2,12.2,0,0,0.5,0
I-6128461_1,47,1,9,8,5,0,50.3,49.7,0,0,0,0,0
I-6128461_1,48,1,9,8,5,0,50.3,49.7,0,0,0,0,0
I-6128425_1,54,2,7,7,8,0,61.9,0,2.2,22.9,13,0,0
I-6128422_1,56,2,2,2,4,0,71.1,23.3,4.5,0,0,1.1,0
I-6128422_1,57,2,2,2,4,0,71.1,23.3,4.5,0,0,1.1,0
