INDIVIDUAL_ID,STREAM_LABEL,AVG_DURATION_SEC
I-3003884_1,CBBC - TV,479
I-3003955_1,BBC1 South,117186.33333333333
I-3003955_1,BBC2 England,6416.333333333333
I-3004124_1,BBC News - TV,59
I-3004124_1,BBC1 Ulster,10468
I-3004124_1,BBC2 Northern Ireland,3509.8571428571427
I-3004270_1,BBC News - TV,8802.25
I-3004270_1,BBC Parliament - TV,898
I-3004270_1,BBC1 North East and Cumbria,59829.666666666664
I-3004270_1,BBC2 England,9534.833333333334
I-3004270_1,BBC4 TV - TV,2686.714285714286
I-3004270_1,CBBC - TV,9707.666666666666
I-3004270_1,CBeebies - TV,2118.090909090909
I-3004292_1,BBC News - TV,179
I-3004292_1,BBC1 Midlands West,13324.818181818182
I-3004334_1,BBC News - TV,278.3333333333333
I-3004334_1,BBC Parliament - TV,2628
I-3004334_1,BBC1 Yorkshire and Lincolnshire,11130.42857142857
I-3004334_1,BBC2 England,223.25
I-3004398_1,BBC News - TV,6044.333333333333
I-3004398_1,BBC Parliament - TV,359
I-3004398_1,BBC1 South East,45022.333333333336
I-3004398_1,BBC2 England,18018.444444444445
I-3004398_1,BBC4 TV - TV,4854.666666666667
I-3004433_1,BBC1 South East,36868.25
I-3004433_1,BBC2 England,1898.3333333333333
I-3004433_1,BBC4 TV - TV,418.5
I-3004470_1,BBC News - TV,239
I-3004470_1,BBC1 Yorkshire and Lincolnshire,5001.25
I-3004470_1,BBC2 England,2857.6666666666665
I-3004506_1,BBC Alba - TV,158.66666666666666
I-3004506_1,BBC News - TV,59
I-3004506_1,BBC1 Scotland,17592.666666666668
I-3004506_1,BBC2 Scotland,1586.5
I-3004506_1,BBC4 TV - TV,487.6
I-3004685_1,BBC1 Yorkshire and Lincolnshire,16608.583333333332
I-3004685_1,BBC2 England,3895.5714285714284
I-3004708_1,BBC News - TV,21886.416666666668
I-3004708_1,BBC Parliament - TV,3137.6666666666665
I-3004708_1,BBC1 London,7056.5
I-3004708_1,BBC2 England,9909.833333333334
I-3004708_1,BBC4 TV - TV,2595.4285714285716
I-3004708_1,CBeebies - TV,59
I-3004730_1,BBC1 North East and Cumbria,45136.25
I-3004730_1,BBC2 England,22990.333333333332
I-3004730_1,BBC4 TV - TV,1796
I-3004730_1,CBBC - TV,4037
I-3004730_1,CBeebies - TV,1358.3333333333333
I-3004816_1,BBC1 Yorkshire and Lincolnshire,81570.4
I-3004816_1,BBC2 England,11231.888888888889
I-3004816_1,BBC4 TV - TV,5545.5
I-3004816_1,CBBC - TV,59
I-3004835_1,BBC News - TV,327.25
I-3004835_1,BBC Parliament - TV,358
I-3004835_1,BBC1 London,13622.9
I-3004835_1,BBC2 England,1877.6
I-3004835_1,BBC4 TV - TV,1802.3333333333333
I-3004835_1,CBBC - TV,59
I-3004973_1,BBC Alba - TV,58.5
I-3004973_1,BBC1 London,22270.666666666668
I-3004973_1,BBC2 England,11360.5
I-3004973_1,BBC4 TV - TV,1513.75
I-3004973_1,CBBC - TV,388
I-3005010_1,BBC News - TV,717
I-3005010_1,BBC Parliament - TV,1617.5
I-3005010_1,BBC1 South West,70687.81818181818
I-3005010_1,BBC2 England,15471.454545454546
I-3005010_1,BBC4 TV - TV,1739
I-3005167_1,BBC News - TV,1034.4285714285713
I-3005167_1,BBC1 West,57201.3
I-3005167_1,BBC2 England,18123.14285714286
I-3005167_1,BBC4 TV - TV,6663.4
I-3005353_1,BBC News - TV,508.5
I-3005353_1,BBC1 North West,57822.666666666664
I-3005353_1,BBC2 England,18044.916666666668
I-3005353_1,BBC4 TV - TV,3924.3333333333335
I-3005353_1,CBBC - TV,2516.75
I-3005357_1,BBC News - TV,778
I-3005357_1,BBC Parliament - TV,59
I-3005357_1,BBC1 North West,16597
I-3005357_1,BBC2 England,734
I-3005357_1,BBC4 TV - TV,545.25
I-3005468_1,BBC1 North East and Cumbria,4555
I-3005468_1,BBC2 England,418
I-3005523_1,BBC1 Midlands East,46596.4
I-3005523_1,BBC2 England,1948
I-3005523_1,BBC4 TV - TV,3569
I-3005523_1,CBeebies - TV,4429.5
I-3005585_1,BBC News - TV,118
I-3005585_1,BBC1 Midlands East,19098.75
I-3005585_1,BBC2 England,3441.2
I-3005585_1,BBC4 TV - TV,3957
I-3005608_1,BBC News - TV,5824.416666666667
I-3005608_1,BBC Parliament - TV,786.8333333333334
I-3005608_1,BBC1 East of England,25265.666666666668
I-3005608_1,BBC2 England,14861.583333333334
I-3005608_1,BBC4 TV - TV,118
I-3005767_1,BBC News - TV,1498
I-3005767_1,BBC1 South,48294
I-3005767_1,BBC2 England,3173.875
I-3005767_1,BBC4 TV - TV,917.6666666666666
I-3005767_1,CBeebies - TV,298.3333333333333
I-3005776_1,BBC News - TV,3042.75
I-3005776_1,BBC1 Yorkshire and Lincolnshire,45119
I-3005776_1,BBC2 England,5351.636363636364
I-3005776_1,BBC4 TV - TV,568
I-3005787_1,BBC1 East of England,4422.4
I-3005787_1,BBC2 England,4376.8
I-3005787_1,BBC4 TV - TV,1615.8
I-3005943_1,BBC Alba - TV,118
I-3005943_1,BBC News - TV,216.88888888888889
I-3005943_1,BBC Parliament - TV,59
I-3005943_1,BBC1 South,90482.9
I-3005943_1,BBC2 England,8796.5
I-3005943_1,BBC4 TV - TV,1936.5555555555557
I-3005962_1,BBC2 England,238
I-3006035_1,BBC News - TV,1555.5
I-3006035_1,BBC Parliament - TV,296.5
I-3006035_1,BBC1 North West,5037.25
I-3006035_1,BBC2 England,1596.6666666666667
I-3006035_1,BBC4 TV - TV,418.5
I-3006035_1,CBBC - TV,299
I-3006035_1,CBeebies - TV,1459
I-3006133_1,BBC News - TV,1664.4
I-3006133_1,BBC1 North West,42289.666666666664
I-3006133_1,BBC2 England,23907.333333333332
I-3006133_1,BBC4 TV - TV,688.5
I-3006183_1,BBC1 East of England,51102.583333333336
I-3006183_1,BBC2 England,6452.5
I-3006183_1,BBC4 TV - TV,1509.4444444444443
I-3006278_1,BBC Alba - TV,4438
I-3006278_1,BBC1 Wales,34115.42857142857
I-3006278_1,BBC2 Wales,6155.571428571428
I-3006278_1,BBC4 TV - TV,5734
I-3006319_1,BBC1 Midlands West,55947.28571428572
I-3006319_1,BBC2 England,9211.2
I-3006319_1,CBeebies - TV,1258
I-3006332_1,BBC1 North West,238
I-3006354_1,BBC1 London,12591.285714285714
I-3006354_1,BBC2 England,7750.285714285715
I-3006354_1,BBC4 TV - TV,1239
I-3006363_1,BBC Alba - TV,118
I-3006363_1,BBC News - TV,7356.75
I-3006363_1,BBC Parliament - TV,1318.5
I-3006363_1,BBC1 Midlands East,26375.916666666668
I-3006363_1,BBC2 England,22069.833333333332
I-3006363_1,BBC4 TV - TV,4744.583333333333
I-3006363_1,CBeebies - TV,818.6666666666666
I-3006381_1,BBC News - TV,669
I-3006381_1,BBC1 Wales,30368.6
I-3006381_1,BBC2 Wales,4376.111111111111
I-3006392_1,BBC1 Wales,5374
I-3006392_1,BBC2 Wales,328.5
I-3006417_1,BBC Alba - TV,2218.4545454545455
I-3006417_1,BBC News - TV,426.14285714285717
I-3006417_1,BBC Parliament - TV,118.33333333333333
I-3006417_1,BBC1 East of England,56057.181818181816
I-3006417_1,BBC2 England,35617.818181818184
I-3006417_1,BBC4 TV - TV,12516.545454545454
I-3006417_1,CBeebies - TV,59
I-3006482_1,BBC News - TV,358
I-3006482_1,BBC1 East of England,50673.875
I-3006482_1,BBC2 England,5445.625
I-3006482_1,BBC4 TV - TV,8386.5
I-3006482_1,CBBC - TV,3803.25
I-3006484_1,BBC1 Midlands West,43948.454545454544
I-3006484_1,BBC2 England,20825.272727272728
I-3006484_1,BBC4 TV - TV,5864
I-3006603_1,BBC News - TV,778.3333333333334
I-3006603_1,BBC1 West,18874.416666666668
I-3006603_1,BBC2 England,14575.583333333334
I-3006603_1,BBC4 TV - TV,4701.1
I-3006632_1,BBC News - TV,898
I-3006632_1,BBC1 North West,51770.9
I-3006632_1,BBC2 England,8704.3
I-3006632_1,BBC4 TV - TV,4715.125
I-3006685_1,BBC News - TV,996.5
I-3006685_1,BBC Parliament - TV,237
I-3006685_1,BBC1 Midlands East,15488.285714285714
I-3006685_1,BBC2 England,6300.166666666667
I-3006703_1,BBC News - TV,479
I-3006703_1,BBC1 Midlands West,84376.6
I-3006703_1,BBC2 England,22604.9
I-3006703_1,BBC4 TV - TV,1667.4285714285713
I-3006703_1,CBeebies - TV,1417.6666666666667
I-3006812_1,BBC News - TV,148
I-3006812_1,BBC1 North West,24332.875
I-3006812_1,BBC2 England,7555.625
I-3006812_1,BBC4 TV - TV,1547.5
I-3006812_1,CBBC - TV,357
I-3006812_1,CBeebies - TV,5124
I-3006857_1,BBC1 South,9204
I-3006857_1,BBC2 England,4018
I-3006857_1,BBC4 TV - TV,5153.5
I-3006960_1,BBC News - TV,2445.6666666666665
I-3006960_1,BBC Parliament - TV,1672.5
I-3006960_1,BBC1 North West,6103.666666666667
I-3006960_1,BBC2 England,4635.333333333333
I-3006960_1,BBC4 TV - TV,178
I-3006963_1,BBC1 North East and Cumbria,19909.5
I-3006963_1,BBC2 England,5967.083333333333
I-3006981_1,BBC News - TV,1259
I-3006981_1,BBC Parliament - TV,418
I-3006981_1,BBC1 Ulster,32087.090909090908
I-3006981_1,BBC2 Northern Ireland,10261.2
I-3006981_1,BBC4 TV - TV,416
I-3007188_1,BBC News - TV,389
I-3007188_1,BBC1 London,7566.909090909091
I-3007188_1,BBC2 England,1418.3333333333333
I-3007188_1,CBBC - TV,6937
I-3007208_1,BBC News - TV,598.5
I-3007208_1,BBC1 North East and Cumbria,95110.41666666667
I-3007208_1,BBC2 England,10448.583333333334
I-3007208_1,BBC4 TV - TV,2757
I-3007234_1,BBC News - TV,158.33333333333334
I-3007234_1,BBC1 Midlands West,9717.888888888889
I-3007234_1,BBC2 England,4541.375
I-3007234_1,BBC4 TV - TV,1518
I-3007234_1,CBeebies - TV,416
I-3007302_1,BBC News - TV,178
I-3007302_1,BBC1 North West,49049.555555555555
I-3007302_1,BBC2 England,20319
I-3007348_1,BBC Alba - TV,118
I-3007348_1,BBC News - TV,1017
I-3007348_1,BBC Parliament - TV,419
I-3007348_1,BBC1 South,45924.5
I-3007348_1,BBC2 England,33592.8
I-3007348_1,BBC4 TV - TV,1047.8333333333333
I-3007349_1,BBC News - TV,118
I-3007349_1,BBC1 North East and Cumbria,38478.8
I-3007349_1,BBC2 England,24339.4
I-3007349_1,BBC4 TV - TV,2083.4
I-3007349_1,CBBC - TV,118
I-3007423_1,BBC News - TV,628.5
I-3007423_1,BBC1 East of England,42270.083333333336
I-3007423_1,BBC2 England,4934.5
I-3007423_1,BBC4 TV - TV,6372.5
I-3007423_1,CBeebies - TV,7635.454545454545
I-3007448_1,BBC Alba - TV,178
I-3007448_1,BBC News - TV,1435
I-3007448_1,BBC Parliament - TV,178
I-3007448_1,BBC1 Ulster,4569.25
I-3007448_1,BBC2 Northern Ireland,2425.25
I-3007448_1,BBC4 TV - TV,367
I-3007613_1,BBC News - TV,59
I-3007613_1,BBC Parliament - TV,98.66666666666667
I-3007613_1,BBC1 South East,52328
I-3007613_1,BBC2 England,17650.81818181818
I-3007613_1,BBC4 TV - TV,913.25
I-3007613_1,CBeebies - TV,26880.666666666668
I-3007639_1,BBC News - TV,518
I-3007639_1,BBC Parliament - TV,1004.6
I-3007639_1,BBC1 South East,9512.666666666666
I-3007639_1,BBC2 England,3910.6666666666665
I-3007639_1,BBC4 TV - TV,3297
I-3007639_1,CBBC - TV,118
I-3007663_1,BBC News - TV,1618
I-3007663_1,BBC1 Midlands West,40588.333333333336
I-3007663_1,BBC2 England,12588.5
I-3007663_1,BBC4 TV - TV,717
I-3007663_1,CBBC - TV,678
I-3007663_1,CBeebies - TV,178.5
I-3007759_1,BBC1 Yorkshire and Lincolnshire,19481
I-3007759_1,BBC2 England,539
I-3007759_1,CBBC - TV,118
I-3007773_1,BBC1 Ulster,501.8
I-3007773_1,BBC2 Northern Ireland,2207.5
I-3007773_1,BBC4 TV - TV,1342.2
I-3007800_1,BBC News - TV,792.5
I-3007800_1,BBC Parliament - TV,539
I-3007800_1,BBC1 North East and Cumbria,80382.14285714286
I-3007800_1,BBC2 England,13891.57142857143
I-3007800_1,BBC4 TV - TV,4384.6
I-3007868_1,BBC News - TV,5058.166666666667
I-3007868_1,BBC Parliament - TV,118
I-3007868_1,BBC1 South East,18290.916666666668
I-3007868_1,BBC2 England,17026.833333333332
I-3007868_1,BBC4 TV - TV,4755.583333333333
I-3007883_1,BBC News - TV,1776.6666666666667
I-3007883_1,BBC1 West,35846.72727272727
I-3007883_1,BBC2 England,21410.636363636364
I-3007883_1,BBC4 TV - TV,3314.8571428571427
I-3007953_1,BBC News - TV,429
I-3007953_1,BBC1 London,23595.083333333332
I-3007953_1,BBC2 England,3338.5
I-3007953_1,BBC4 TV - TV,397.3333333333333
I-3008106_1,BBC News - TV,1377.5
I-3008106_1,BBC1 North West,15198.583333333334
I-3008106_1,BBC2 England,3934.5
I-3008115_1,BBC News - TV,178
I-3008115_1,BBC Parliament - TV,1840.1
I-3008115_1,BBC1 Yorkshire and Lincolnshire,39166.333333333336
I-3008115_1,BBC2 England,21653.083333333332
I-3008115_1,BBC4 TV - TV,2397.75
I-3008241_1,BBC Alba - TV,2118.5
I-3008241_1,BBC News - TV,11233.333333333334
I-3008241_1,BBC1 South West,65776.91666666667
I-3008241_1,BBC2 England,11139.5
I-3008241_1,BBC4 TV - TV,7579.583333333333
I-3008248_1,BBC News - TV,58
I-3008248_1,BBC1 Yorkshire and Lincolnshire,17103.8
I-3008248_1,BBC2 England,3991.875
I-3008248_1,BBC4 TV - TV,2592.25
I-3008289_1,BBC News - TV,59
I-3008289_1,BBC1 East of England,80114.08333333333
I-3008289_1,BBC2 England,27162.083333333332
I-3008289_1,BBC4 TV - TV,1194.6666666666667
I-3008467_1,BBC News - TV,1154.9
I-3008467_1,BBC1 East of England,43053
I-3008467_1,BBC2 England,10288.833333333334
I-3008467_1,BBC4 TV - TV,3333.8
I-3008467_1,CBeebies - TV,7442.5
I-3008529_1,BBC News - TV,2147.5
I-3008529_1,BBC Parliament - TV,6418
I-3008529_1,BBC1 South,119903.08333333333
I-3008529_1,BBC2 England,18521.583333333332
I-3008529_1,BBC4 TV - TV,7667.75
I-3008536_1,BBC Alba - TV,718.25
I-3008536_1,BBC1 South West,47102.583333333336
I-3008536_1,BBC2 England,28532.916666666668
I-3008536_1,BBC4 TV - TV,298
I-3008550_1,BBC1 Wales,34456.5
I-3008550_1,BBC2 Wales,2843.5
I-3008550_1,BBC4 TV - TV,59
I-3008732_1,BBC Alba - TV,119
I-3008732_1,BBC News - TV,3706.1428571428573
I-3008732_1,BBC Parliament - TV,4376.625
I-3008732_1,BBC1 London,72461.77777777778
I-3008732_1,BBC2 England,24158.555555555555
I-3008732_1,BBC4 TV - TV,789.6
I-3008871_1,BBC News - TV,4437.666666666667
I-3008871_1,BBC1 Scotland,69153.2
I-3008871_1,BBC2 Scotland,18409.6
I-3008871_1,BBC4 TV - TV,6007.5
I-3009012_1,BBC Alba - TV,118
I-3009012_1,BBC1 North East and Cumbria,29390.666666666668
I-3009012_1,BBC2 England,5213.5
I-3009037_1,BBC News - TV,523.5
I-3009037_1,BBC Parliament - TV,179
I-3009037_1,BBC1 Yorkshire and Lincolnshire,48007.666666666664
I-3009037_1,BBC2 England,8778.5
I-3009037_1,BBC4 TV - TV,178.5
I-3009209_1,BBC Alba - TV,701.5
I-3009209_1,BBC News - TV,4041.7272727272725
I-3009209_1,BBC1 South West,67218.91666666667
I-3009209_1,BBC2 England,12327.5
I-3009209_1,BBC4 TV - TV,2214.3
I-3009221_1,BBC Parliament - TV,59
I-3009221_1,BBC1 North West,38510.27272727273
I-3009221_1,BBC2 England,7156.181818181818
I-3009221_1,BBC4 TV - TV,2752.7
I-3009221_1,CBBC - TV,1557.25
I-3009262_1,BBC News - TV,609.4444444444445
I-3009262_1,BBC Parliament - TV,178
I-3009262_1,BBC1 South East,103544.08333333333
I-3009262_1,BBC2 England,14525.083333333334
I-3009262_1,BBC4 TV - TV,713.0909090909091
I-3009262_1,CBBC - TV,1919
I-3009262_1,CBeebies - TV,7436
I-3009354_1,BBC News - TV,2265.818181818182
I-3009354_1,BBC Parliament - TV,357.3333333333333
I-3009354_1,BBC1 South West,70808.27272727272
I-3009354_1,BBC2 England,18298.18181818182
I-3009354_1,BBC4 TV - TV,5106.888888888889
I-3009363_1,BBC News - TV,33084.75
I-3009363_1,BBC Parliament - TV,388.5
I-3009363_1,BBC1 Midlands West,122893.625
I-3009363_1,BBC2 England,36593
I-3009363_1,BBC4 TV - TV,2876
I-3009484_1,BBC1 Midlands West,9241.666666666666
I-3009484_1,BBC2 England,10283.833333333334
I-3009484_1,BBC4 TV - TV,5825.125
I-3009542_1,BBC Alba - TV,118
I-3009542_1,BBC News - TV,178
I-3009542_1,BBC1 Midlands West,17620.416666666668
I-3009542_1,BBC2 England,10385.166666666666
I-3009542_1,BBC4 TV - TV,2233
I-3009821_1,BBC News - TV,66929.625
I-3009821_1,BBC Parliament - TV,223.25
I-3009821_1,BBC1 East of England,15791.5
I-3009821_1,BBC2 England,13072.57142857143
I-3009821_1,BBC4 TV - TV,1833.8
I-3009850_1,BBC News - TV,4287.8
I-3009850_1,BBC Parliament - TV,222.5
I-3009850_1,BBC1 Midlands West,15771.4
I-3009850_1,BBC2 England,10260.8
I-3009850_1,BBC4 TV - TV,358
I-3009879_1,BBC News - TV,88.5
I-3009879_1,BBC Parliament - TV,178
I-3009879_1,BBC1 Scotland,55289.833333333336
I-3009879_1,BBC2 Scotland,19220.833333333332
I-3009879_1,BBC4 TV - TV,508
I-3009946_1,BBC Alba - TV,59
I-3009946_1,BBC1 Scotland,33505.166666666664
I-3009946_1,BBC2 Scotland,8548.666666666666
I-3009946_1,BBC4 TV - TV,178
I-3010026_1,BBC Alba - TV,59
I-3010026_1,BBC News - TV,9574
I-3010026_1,BBC1 Scotland,73791.27272727272
I-3010026_1,BBC2 Scotland,31526.272727272728
I-3010026_1,BBC4 TV - TV,4367.666666666667
I-3010029_1,BBC1 South,46126.5
I-3010029_1,BBC2 England,5413
I-3010052_1,BBC1 Yorkshire and Lincolnshire,4767.285714285715
I-3010052_1,BBC2 England,3701
I-3010052_1,BBC4 TV - TV,419
I-3010052_1,CBBC - TV,2462
I-3010052_1,CBeebies - TV,2092.25
I-3010080_1,BBC Alba - TV,118
I-3010080_1,BBC News - TV,1498
I-3010080_1,BBC1 Scotland,39955.166666666664
I-3010080_1,BBC2 Scotland,6768.083333333333
I-3010080_1,CBeebies - TV,238
I-3010112_1,BBC Alba - TV,118
I-3010112_1,BBC News - TV,3109.5454545454545
I-3010112_1,BBC1 Midlands East,37278
I-3010112_1,BBC2 England,11693.083333333334
I-3010112_1,BBC4 TV - TV,388.5
I-3010219_1,BBC News - TV,1015.875
I-3010219_1,BBC1 South West,22796.416666666668
I-3010219_1,BBC2 England,553
I-3010219_1,BBC4 TV - TV,313
I-3010264_1,BBC1 Wales,29854.636363636364
I-3010264_1,BBC2 Wales,5889.090909090909
I-3010264_1,BBC4 TV - TV,1417.3333333333333
I-3010268_1,BBC News - TV,553.5
I-3010268_1,BBC1 South,31902.416666666668
I-3010268_1,BBC2 England,6547.416666666667
I-3010268_1,BBC4 TV - TV,792.7142857142857
I-3010268_1,CBeebies - TV,59
I-3010296_1,BBC1 North West,34218
I-3010296_1,BBC2 England,4455.571428571428
I-3010296_1,BBC4 TV - TV,118.5
I-3010607_1,BBC News - TV,2083.5
I-3010607_1,BBC Parliament - TV,2816.6666666666665
I-3010607_1,BBC1 London,26615.285714285714
I-3010607_1,BBC2 England,12413.166666666666
I-3010607_1,BBC4 TV - TV,238
I-3010648_1,BBC1 North West,4953.111111111111
I-3010648_1,BBC2 England,4479.714285714285
I-3010648_1,BBC4 TV - TV,1798
I-3010767_1,BBC2 England,59
I-3011010_1,BBC News - TV,4442.454545454545
I-3011010_1,BBC1 North East and Cumbria,33089.5
I-3011010_1,BBC2 England,12005.5
I-3011010_1,BBC4 TV - TV,1198
I-3011010_1,CBBC - TV,12053.5
I-3011142_1,BBC1 London,16157.916666666666
I-3011142_1,BBC2 England,1036.3333333333333
I-3011142_1,BBC4 TV - TV,298
I-3011168_1,BBC News - TV,46371.666666666664
I-3011168_1,BBC Parliament - TV,838
I-3011168_1,BBC1 West,52027
I-3011168_1,BBC2 England,28971.166666666668
I-3011168_1,BBC4 TV - TV,1499
I-3011203_1,BBC1 Yorkshire and Lincolnshire,9828.2
I-3011203_1,BBC2 England,2047.8
I-3011203_1,BBC4 TV - TV,238
I-3011203_1,CBBC - TV,59
I-3011203_1,CBeebies - TV,2875.3333333333335
I-3011291_1,BBC News - TV,2218.5
I-3011291_1,BBC1 South,93658.90909090909
I-3011291_1,BBC2 England,18169.090909090908
I-3011291_1,BBC4 TV - TV,5248.5
I-3011301_1,BBC News - TV,5097.25
I-3011301_1,BBC Parliament - TV,2818.5
I-3011301_1,BBC1 East of England,31688
I-3011301_1,BBC2 England,4900.888888888889
I-3011301_1,BBC4 TV - TV,2473
I-3011301_1,CBeebies - TV,656
I-3011328_1,BBC1 London,132025.58333333334
I-3011328_1,BBC2 England,10981.5
I-3011328_1,BBC4 TV - TV,2253.75
I-3011390_1,BBC News - TV,2606.5
I-3011390_1,BBC1 South West,7677
I-3011390_1,BBC2 England,7750.111111111111
I-3011390_1,BBC4 TV - TV,9316.75
I-3011409_1,BBC News - TV,358
I-3011409_1,BBC1 South West,54637.5
I-3011409_1,BBC2 England,17734.625
I-3011409_1,BBC4 TV - TV,8666
I-3011411_1,BBC1 East of England,100180.58333333333
I-3011411_1,BBC2 England,2498.8571428571427
I-3011411_1,BBC4 TV - TV,1464.2222222222222
I-3011415_1,BBC1 Yorkshire and Lincolnshire,5217.666666666667
I-3011415_1,BBC2 England,2387.5833333333335
I-3011415_1,BBC4 TV - TV,829.5
I-3011434_1,BBC Alba - TV,15248.9
I-3011434_1,BBC News - TV,2873.3333333333335
I-3011434_1,BBC Parliament - TV,637.3333333333334
I-3011434_1,BBC1 North West,36884.25
I-3011434_1,BBC2 England,21462.333333333332
I-3011434_1,BBC4 TV - TV,3131.7272727272725
I-3011434_1,CBBC - TV,218.33333333333334
I-3011434_1,CBeebies - TV,178
I-3011436_1,BBC1 North West,26063.5
I-3011436_1,BBC2 England,26003.333333333332
I-3011436_1,BBC4 TV - TV,7612.333333333333
I-3011436_1,CBeebies - TV,118
I-3011640_1,BBC1 North West,16774.666666666668
I-3011640_1,BBC2 England,1677.25
I-3011644_1,BBC Parliament - TV,59
I-3011644_1,BBC2 England,59
I-3011644_1,BBC4 TV - TV,356
I-3011657_1,BBC1 Yorkshire and Lincolnshire,123926.09090909091
I-3011657_1,BBC2 England,20274.454545454544
I-3011657_1,BBC4 TV - TV,1110.4444444444443
I-3011678_1,BBC1 West,12913.083333333334
I-3011678_1,BBC2 England,4089.6
I-3011678_1,BBC4 TV - TV,1857.75
I-3011761_1,BBC Alba - TV,2541.2
I-3011761_1,BBC1 Scotland,22779.909090909092
I-3011761_1,BBC2 Scotland,7804
I-3011761_1,BBC4 TV - TV,1381.888888888889
I-3011982_1,BBC News - TV,4332.714285714285
I-3011982_1,BBC1 West,10883.75
I-3011982_1,BBC2 England,5334.8
I-3011982_1,BBC4 TV - TV,1624.625
I-3011982_1,CBBC - TV,419
I-3012035_1,BBC1 Midlands East,42338.5
I-3012035_1,BBC2 England,14664.833333333334
I-3012035_1,BBC4 TV - TV,2359
I-3012035_1,CBeebies - TV,3536
I-3012051_1,BBC Alba - TV,148
I-3012051_1,BBC News - TV,80274.16666666667
I-3012051_1,BBC Parliament - TV,11984.75
I-3012051_1,BBC1 South West,70294
I-3012051_1,BBC2 England,31674.333333333332
I-3012051_1,BBC4 TV - TV,5682.090909090909
I-3012051_1,CBBC - TV,627
I-3012077_1,BBC1 Wales,30475
I-3012077_1,BBC2 Wales,10865.166666666666
I-3012077_1,BBC4 TV - TV,133.25
I-3012165_1,BBC News - TV,59
I-3012165_1,BBC1 Midlands East,97381.75
I-3012165_1,BBC2 England,9493.9
I-3012165_1,BBC4 TV - TV,4198.333333333333
I-3012225_1,BBC News - TV,238
I-3012225_1,BBC1 Yorkshire and Lincolnshire,106366.33333333333
I-3012225_1,BBC2 England,54556.88888888889
I-3012225_1,BBC4 TV - TV,9756.333333333334
I-3012367_1,BBC1 South West,19388.9
I-3012367_1,BBC2 England,1871.5
I-3012367_1,BBC4 TV - TV,598.1428571428571
I-3012367_1,CBeebies - TV,2699
I-3012410_1,BBC Alba - TV,1199
I-3012410_1,BBC News - TV,523.25
I-3012410_1,BBC Parliament - TV,148.5
I-3012410_1,BBC1 West,6999.454545454545
I-3012410_1,BBC2 England,13238.90909090909
I-3012410_1,BBC4 TV - TV,4245.428571428572
I-3012410_1,CBBC - TV,2156.1428571428573
I-3012505_1,BBC News - TV,6860.285714285715
I-3012505_1,BBC1 Midlands West,33584.42857142857
I-3012505_1,BBC2 England,10959.285714285714
I-3012505_1,BBC4 TV - TV,776.25
I-3012505_1,CBBC - TV,5818
I-3012609_1,BBC News - TV,1698
I-3012609_1,BBC1 South,71429.3
I-3012609_1,BBC2 England,14570.5
I-3012609_1,BBC4 TV - TV,4172.4
I-3012720_1,BBC News - TV,599
I-3012720_1,BBC1 Midlands East,38768.63636363636
I-3012720_1,BBC2 England,20619.545454545456
I-3012720_1,BBC4 TV - TV,18550
I-3012720_1,CBBC - TV,118
I-3012720_1,CBeebies - TV,59
I-3012895_1,BBC Alba - TV,1708.25
I-3012895_1,BBC News - TV,988
I-3012895_1,BBC Parliament - TV,59
I-3012895_1,BBC1 East of England,18193.1
I-3012895_1,BBC2 England,7598.222222222223
I-3012909_1,BBC News - TV,846.8571428571429
I-3012909_1,BBC1 South East,82268.18181818182
I-3012909_1,BBC2 England,17918.272727272728
I-3012909_1,BBC4 TV - TV,3012.75
I-3013064_1,BBC Alba - TV,9695.5
I-3013064_1,BBC1 Scotland,25248.1
I-3013064_1,BBC2 Scotland,1541.9
I-3013248_1,BBC News - TV,448.5
I-3013248_1,BBC1 Midlands West,58864.27272727273
I-3013248_1,BBC2 England,27042.18181818182
I-3013248_1,BBC4 TV - TV,7602
I-3013248_1,CBeebies - TV,5925.333333333333
