INDIVIDUAl_ID,WEEK,STREAM_LABEL,SUM_DURATION_SEC
I-8035463_1,1,BBC2 England,59
I-8035463_1,2,BBC1 Yorkshire and Lincolnshire,6593
I-8035463_1,3,BBC1 Yorkshire and Lincolnshire,7001
I-8035463_1,4,BBC1 Yorkshire and Lincolnshire,10135
I-8035463_1,5,BBC1 Yorkshire and Lincolnshire,3169
I-8035463_1,5,BBC2 England,3054
I-8035463_1,6,BBC1 Yorkshire and Lincolnshire,10971
I-8035463_1,6,BBC2 England,1798
I-8035463_1,7,BBC1 Yorkshire and Lincolnshire,4491
I-8035463_1,7,BBC2 England,6418
I-8035463_1,8,BBC1 Yorkshire and Lincolnshire,4072
I-8035463_1,8,BBC2 England,178
I-8035463_1,8,BBC4 TV - TV,538
I-8035463_1,9,BBC1 Yorkshire and Lincolnshire,118
I-8035463_1,10,BBC1 Yorkshire and Lincolnshire,178
I-8035463_1,11,BBC1 Yorkshire and Lincolnshire,1377
I-8035463_1,12,BBC1 Yorkshire and Lincolnshire,3414
I-8035470_1,1,BBC1 Scotland,23604
I-8035470_1,1,BBC2 Scotland,1724
I-8035470_1,1,BBC4 TV - TV,2996
I-8035470_1,2,BBC1 Scotland,25889
I-8035470_1,2,BBC2 Scotland,4370
I-8035470_1,2,BBC4 TV - TV,1615
I-8035470_1,3,BBC1 Scotland,19765
I-8035470_1,3,BBC2 Scotland,3104
I-8035470_1,3,BBC4 TV - TV,299
I-8035470_1,4,BBC News - TV,299
I-8035470_1,4,BBC1 Scotland,19840
I-8035470_1,4,BBC2 Scotland,2995
I-8035470_1,5,BBC1 Scotland,16598
I-8035470_1,5,BBC2 Scotland,5871
I-8035470_1,6,BBC1 Scotland,22481
I-8035470_1,6,BBC2 Scotland,5869
I-8035470_1,6,BBC4 TV - TV,2394
I-8035470_1,7,BBC News - TV,837
I-8035470_1,7,BBC1 Scotland,15643
I-8035470_1,7,BBC2 Scotland,6653
I-8035470_1,7,BBC4 TV - TV,3118
I-8035470_1,8,BBC1 Scotland,8499
I-8035470_1,8,BBC2 Scotland,1739
I-8035470_1,8,BBC4 TV - TV,719
I-8035470_1,9,BBC1 Scotland,15823
I-8035470_1,9,BBC2 Scotland,2397
I-8035470_1,10,BBC1 Scotland,6103
I-8035470_1,10,BBC2 Scotland,3047
I-8035470_1,11,BBC1 Scotland,17318
I-8035470_1,11,BBC2 Scotland,894
I-8035470_1,12,BBC1 Scotland,6286
I-8035470_1,12,BBC2 Scotland,5878
I-8035470_1,12,BBC4 TV - TV,118
I-8035479_1,1,BBC1 Scotland,59
I-8035484_1,1,BBC News - TV,417
I-8035484_1,1,BBC1 South West,11931
I-8035484_1,1,BBC2 England,5333
I-8035484_1,2,BBC News - TV,9349
I-8035484_1,2,BBC Parliament - TV,2936
I-8035484_1,2,BBC1 South West,6405
I-8035484_1,2,BBC2 England,652
I-8035484_1,3,BBC News - TV,2634
I-8035484_1,3,BBC Parliament - TV,2213
I-8035484_1,3,BBC1 South West,4906
I-8035484_1,3,BBC2 England,3280
I-8035484_1,4,BBC News - TV,2157
I-8035484_1,4,BBC1 South West,15875
I-8035484_1,4,BBC2 England,5991
I-8035484_1,5,BBC News - TV,6114
I-8035484_1,5,BBC1 South West,21165
I-8035484_1,5,BBC2 England,1076
I-8035484_1,6,BBC News - TV,177
I-8035484_1,6,BBC1 South West,5152
I-8035484_1,6,BBC2 England,477
I-8035484_1,7,BBC News - TV,659
I-8035484_1,7,BBC1 South West,12827
I-8035484_1,7,BBC2 England,118
I-8035484_1,8,BBC News - TV,3473
I-8035484_1,8,BBC Parliament - TV,1137
I-8035484_1,8,BBC1 South West,17269
I-8035484_1,8,BBC2 England,958
I-8035484_1,9,BBC News - TV,2451
I-8035484_1,9,BBC Parliament - TV,178
I-8035484_1,9,BBC1 South West,21700
I-8035484_1,9,BBC2 England,3654
I-8035484_1,10,BBC News - TV,1377
I-8035484_1,10,BBC1 South West,14324
I-8035484_1,10,BBC2 England,1317
I-8035484_1,11,BBC News - TV,418
I-8035484_1,11,BBC Parliament - TV,775
I-8035484_1,11,BBC1 South West,6890
I-8035484_1,12,BBC News - TV,657
I-8035484_1,12,BBC Parliament - TV,538
I-8035484_1,12,BBC1 South West,6176
I-8035484_1,12,BBC2 England,536
I-8035557_1,1,BBC1 Ulster,177
I-8035557_1,1,BBC2 Northern Ireland,177
I-8035557_1,2,BBC1 Ulster,1253
I-8035557_1,2,BBC2 Northern Ireland,59
I-8035557_1,3,BBC1 Ulster,1436
I-8035557_1,3,BBC2 Northern Ireland,177
I-8035557_1,4,BBC1 Ulster,2873
I-8035557_1,4,CBeebies - TV,778
I-8035557_1,6,BBC1 Ulster,1613
I-8035557_1,6,CBeebies - TV,1490
I-8035557_1,8,BBC1 Ulster,418
I-8035557_1,9,BBC1 Ulster,298
I-8035557_1,10,BBC1 Ulster,539
I-8035557_1,12,BBC1 Ulster,2218
I-8035578_1,2,BBC1 East of England,1376
I-8035578_1,3,BBC1 East of England,5689
I-8035578_1,3,BBC2 England,1195
I-8035578_1,3,BBC4 TV - TV,179
I-8035578_1,6,BBC1 East of England,1437
I-8035578_1,6,BBC2 England,59
I-8035578_1,7,BBC2 England,838
I-8035578_1,8,BBC1 East of England,1556
I-8035578_1,9,BBC1 East of England,6411
I-8035578_1,10,BBC1 East of England,14686
I-8035578_1,11,BBC1 East of England,20622
I-8035578_1,12,BBC1 East of England,18524
I-8035578_1,12,BBC2 England,118
I-8035599_1,1,BBC1 South East,3775
I-8035599_1,2,BBC1 South East,4674
I-8035599_1,3,BBC1 South East,2690
I-8035599_1,4,BBC1 South East,898
I-8035599_1,5,BBC1 South East,297
I-8035599_1,6,BBC1 South East,1854
I-8035599_1,7,BBC1 South East,477
I-8035599_1,7,BBC2 England,1678
I-8035599_1,9,BBC1 South East,4315
I-8035599_1,10,BBC1 South East,1673
I-8035599_1,12,BBC1 South East,356
I-8035639_1,3,BBC1 Scotland,7910
I-8035639_1,3,BBC2 Scotland,1675
I-8035639_1,4,BBC1 Scotland,7915
I-8035639_1,5,BBC1 Scotland,8815
I-8035639_1,6,BBC1 Scotland,417
I-8035639_1,6,BBC2 Scotland,239
I-8035639_1,8,BBC1 Scotland,23876
I-8035639_1,9,BBC1 Scotland,1439
I-8035639_1,11,BBC1 Scotland,7979
I-8035713_1,2,BBC1 London,179
I-8035713_1,2,BBC2 England,6414
I-8035713_1,2,BBC4 TV - TV,236
I-8035713_1,3,BBC1 London,177
I-8035722_1,2,BBC News - TV,2039
I-8035722_1,2,BBC1 Midlands West,9232
I-8035722_1,3,BBC News - TV,178
I-8035722_1,3,BBC1 Midlands West,15407
I-8035722_1,3,BBC2 England,3110
I-8035722_1,4,BBC1 Midlands West,13842
I-8035722_1,5,BBC1 Midlands West,8566
I-8035722_1,5,BBC2 England,59
I-8035722_1,6,BBC1 Midlands West,6529
I-8035722_1,6,BBC2 England,59
I-8035722_1,7,BBC1 Midlands West,15766
I-8035722_1,7,BBC2 England,3354
I-8035722_1,8,BBC1 Midlands West,21037
I-8035722_1,10,BBC1 Midlands West,7492
I-8035722_1,10,BBC2 England,1797
I-8035722_1,11,BBC1 Midlands West,11564
I-8035722_1,11,BBC4 TV - TV,2516
I-8035722_1,12,BBC Parliament - TV,418
I-8035722_1,12,BBC1 Midlands West,5630
I-8035722_1,12,BBC2 England,1676
I-8035754_1,1,BBC1 North East and Cumbria,14145
I-8035754_1,1,BBC2 England,3957
I-8035775_1,1,BBC News - TV,7368
I-8035775_1,1,BBC1 North East and Cumbria,15026
I-8035775_1,2,BBC News - TV,898
I-8035775_1,2,BBC1 North East and Cumbria,18213
I-8035775_1,2,BBC2 England,5456
I-8035775_1,5,BBC News - TV,7366
I-8035775_1,5,BBC1 North East and Cumbria,24199
I-8035775_1,6,BBC News - TV,4013
I-8035775_1,6,BBC1 North East and Cumbria,24509
I-8035775_1,7,BBC News - TV,59
I-8035775_1,7,BBC1 North East and Cumbria,13362
I-8035775_1,7,BBC2 England,238
I-8035775_1,8,BBC News - TV,4736
I-8035775_1,8,BBC1 North East and Cumbria,24925
I-8035775_1,8,BBC2 England,2757
I-8035775_1,9,BBC News - TV,2156
I-8035775_1,9,BBC1 North East and Cumbria,20673
I-8035775_1,10,BBC News - TV,4733
I-8035775_1,10,BBC1 North East and Cumbria,20728
I-8035775_1,11,BBC News - TV,837
I-8035775_1,11,BBC Parliament - TV,5578
I-8035775_1,11,BBC1 North East and Cumbria,19830
I-8035775_1,11,BBC2 England,8935
I-8035775_1,12,BBC News - TV,2634
I-8035775_1,12,BBC1 North East and Cumbria,13415
I-8035775_1,12,BBC2 England,3178
I-8035811_1,9,BBC1 South,11140
I-8035811_1,10,BBC1 South,30865
I-8035811_1,11,BBC1 South,27560
I-8035811_1,11,BBC2 England,298
I-8035811_1,12,BBC1 South,9213
I-8035811_1,12,BBC2 England,1439
I-8035842_1,1,BBC1 Midlands West,775
I-8035842_1,1,BBC2 England,238
I-8035842_1,9,BBC1 Midlands West,5274
I-8035842_1,12,BBC1 Midlands West,1018
I-8035893_1,5,BBC News - TV,239
I-8035893_1,5,BBC1 North East and Cumbria,1917
I-8035893_1,5,BBC2 England,2215
I-8035893_1,12,BBC News - TV,236
I-8035893_1,12,BBC1 North East and Cumbria,1498
I-8035896_1,1,BBC1 Yorkshire and Lincolnshire,1786
I-8035896_1,2,BBC1 Yorkshire and Lincolnshire,6996
I-8035896_1,2,BBC2 England,419
I-8035896_1,3,BBC1 Yorkshire and Lincolnshire,7349
I-8035896_1,3,BBC2 England,177
I-8035896_1,4,BBC1 Yorkshire and Lincolnshire,5871
I-8035896_1,4,BBC2 England,59
I-8035896_1,5,BBC1 Yorkshire and Lincolnshire,1360
I-8035896_1,5,BBC2 England,533
I-8035896_1,6,BBC1 Yorkshire and Lincolnshire,3268
I-8035896_1,6,BBC2 England,59
I-8035896_1,7,BBC1 Yorkshire and Lincolnshire,6576
I-8035896_1,7,BBC2 England,59
I-8035896_1,8,BBC1 Yorkshire and Lincolnshire,1723
I-8035896_1,8,BBC2 England,3657
I-8035896_1,9,BBC1 Yorkshire and Lincolnshire,1543
I-8035896_1,10,BBC1 Yorkshire and Lincolnshire,1066
I-8035896_1,10,BBC2 England,358
I-8035896_1,11,BBC1 Yorkshire and Lincolnshire,2316
I-8035896_1,11,BBC2 England,3052
I-8035896_1,11,BBC4 TV - TV,59
I-8035896_1,12,BBC1 Yorkshire and Lincolnshire,2024
I-8035956_1,1,BBC1 West,8091
I-8035956_1,1,CBeebies - TV,3650
I-8035956_1,2,BBC1 West,1794
I-8035956_1,2,BBC2 England,299
I-8035956_1,2,CBeebies - TV,14915
I-8035956_1,3,BBC Somerset,9894
I-8035956_1,3,BBC1 West,656
I-8035956_1,3,BBC2 England,1377
I-8035956_1,3,CBeebies - TV,12513
I-8035956_1,4,BBC News - TV,358
I-8035956_1,4,BBC Somerset,12952
I-8035956_1,4,BBC1 West,4014
I-8035956_1,4,CBeebies - TV,15096
I-8035956_1,5,BBC Somerset,23625
I-8035956_1,5,BBC1 West,6954
I-8035956_1,5,BBC2 England,3118
I-8035956_1,5,CBeebies - TV,6648
I-8035956_1,6,BBC Somerset,26572
I-8035956_1,6,BBC1 West,717
I-8035956_1,6,CBBC - TV,599
I-8035956_1,6,CBeebies - TV,5869
I-8035966_1,1,BBC1 South,653
I-8035966_1,1,BBC2 England,4194
I-8035966_1,2,BBC1 South,2571
I-8035966_1,2,BBC2 England,4019
I-8035966_1,3,BBC1 South,4245
I-8035966_1,4,BBC News - TV,479
I-8035966_1,4,BBC1 South,3167
I-8035966_1,5,BBC1 South,2088
I-8035966_1,5,BBC2 England,17095
I-8035966_1,6,BBC1 South,1312
I-8035966_1,6,BBC2 England,10078
I-8035966_1,7,BBC1 South,1915
I-8035966_1,8,BBC1 South,2271
I-8035966_1,8,BBC2 England,2158
I-8035966_1,9,BBC1 South,1309
I-8035966_1,10,BBC1 South,412
I-8035966_1,12,BBC1 South,3598
I-8035966_1,12,BBC2 England,118
I-8035982_1,1,BBC1 Midlands East,15050
I-8035982_1,1,BBC2 England,118
I-8035982_1,2,BBC1 Midlands East,5698
I-8035982_1,3,BBC1 Midlands East,14872
I-8035982_1,4,BBC1 Midlands East,10909
I-8035982_1,5,BBC1 Midlands East,3478
I-8035982_1,5,BBC2 England,3776
I-8035982_1,6,BBC1 Midlands East,5575
I-8035982_1,6,BBC2 England,3239
I-8035982_1,8,BBC1 Midlands East,59
I-8035982_1,9,BBC1 Midlands East,4436
I-8035982_1,10,BBC1 Midlands East,1199
I-8035982_1,10,CBeebies - TV,298
I-8035982_1,11,BBC1 Midlands East,8991
I-8035982_1,11,BBC2 England,2158
I-8035982_1,11,BBC4 TV - TV,118
I-8035982_1,12,BBC2 England,59
I-8035982_1,12,CBeebies - TV,1199
I-8035991_1,2,BBC1 Scotland,478
I-8035991_1,3,BBC1 Scotland,10123
I-8035991_1,5,BBC1 Scotland,2992
I-8035991_1,6,BBC1 Scotland,5151
I-8035991_1,6,BBC2 Scotland,4367
I-8035991_1,9,BBC1 Scotland,10908
I-8035991_1,10,BBC2 Scotland,239
I-8035991_1,11,BBC News - TV,178
I-8035991_1,11,BBC Parliament - TV,118
I-8035991_1,11,BBC1 Scotland,1555
I-8035991_1,12,BBC1 Scotland,59
I-8036035_1,5,BBC News - TV,2516
I-8036035_1,5,BBC1 South East,70993
I-8036035_1,5,BBC2 England,21708
I-8036035_1,6,BBC1 South East,84721
I-8036035_1,6,BBC2 England,16794
I-8036035_1,7,BBC1 South East,88658
I-8036035_1,7,BBC2 England,16543
I-8036035_1,8,BBC News - TV,536
I-8036035_1,8,BBC1 South East,62571
I-8036035_1,8,BBC2 England,15105
I-8036035_1,9,BBC News - TV,3835
I-8036035_1,9,BBC1 South East,59890
I-8036035_1,9,BBC2 England,23259
I-8036035_1,10,BBC1 South East,55273
I-8036035_1,10,BBC2 England,13491
I-8036035_1,11,BBC1 South East,69839
I-8036035_1,11,BBC2 England,7917
I-8036035_1,11,CBeebies - TV,6413
I-8036035_1,12,BBC News - TV,957
I-8036035_1,12,BBC1 South East,101554
I-8036035_1,12,BBC2 England,1799
I-8036036_1,3,BBC1 Midlands East,1310
I-8036036_1,3,BBC2 England,9463
I-8036036_1,4,BBC1 Midlands East,17017
I-8036036_1,5,BBC Parliament - TV,118
I-8036036_1,5,BBC1 Midlands East,10304
I-8036036_1,7,BBC News - TV,118
I-8036036_1,7,BBC1 Midlands East,7674
I-8036036_1,8,BBC1 Midlands East,13003
I-8036036_1,9,BBC2 England,13238
I-8036036_1,9,BBC4 TV - TV,1608
I-8036036_1,10,BBC1 Midlands East,237
I-8036036_1,11,BBC1 Midlands East,1250
I-8036036_1,11,BBC2 England,2037
I-8036036_1,12,BBC1 Midlands East,2037
I-8036036_1,12,BBC4 TV - TV,3836
I-8036051_1,1,BBC1 North West,6412
I-8036051_1,1,BBC2 England,1737
I-8036051_1,1,BBC4 TV - TV,118
I-8036051_1,2,BBC1 North West,6944
I-8036051_1,2,BBC2 England,2456
I-8036051_1,2,CBeebies - TV,239
I-8036051_1,3,BBC News - TV,958
I-8036051_1,3,BBC1 North West,6644
I-8036051_1,3,BBC2 England,2038
I-8036051_1,4,BBC1 North West,10071
I-8036051_1,4,BBC2 England,8093
I-8036051_1,4,BBC4 TV - TV,59
I-8036051_1,5,BBC News - TV,1736
I-8036051_1,5,BBC1 North West,6351
I-8036051_1,5,BBC2 England,59
I-8036051_1,5,CBeebies - TV,1258
I-8036051_1,6,BBC1 North West,1253
I-8036051_1,6,BBC2 England,3478
I-8036051_1,6,BBC4 TV - TV,2699
I-8036051_1,7,BBC1 North West,22184
I-8036051_1,7,BBC2 England,1019
I-8036051_1,8,BBC1 North West,17204
I-8036051_1,8,BBC2 England,118
I-8036051_1,9,BBC1 North West,7964
I-8036051_1,9,BBC4 TV - TV,1077
I-8036051_1,9,CBeebies - TV,1494
I-8036051_1,10,BBC1 North West,477
I-8036051_1,10,BBC2 England,2874
I-8036051_1,10,CBeebies - TV,418
I-8036051_1,12,BBC1 North West,3414
I-8036051_1,12,BBC2 England,4317
I-8036058_1,3,BBC London 94.9FM,1379
I-8036058_1,3,BBC1 London,894
I-8036058_1,3,BBC2 England,1195
I-8036058_1,4,BBC1 London,15697
I-8036058_1,5,BBC News - TV,178
I-8036058_1,5,BBC1 London,5151
I-8036058_1,5,BBC2 England,177
I-8036058_1,6,BBC1 London,5568
I-8036058_1,8,BBC1 London,59
I-8036058_1,9,BBC1 London,3773
I-8036058_1,10,BBC1 London,6162
I-8036058_1,10,BBC2 England,59
I-8036058_1,11,BBC1 London,14683
I-8036058_1,11,BBC2 England,716
I-8036058_1,12,BBC1 London,4912
I-8036058_1,12,BBC2 England,657
I-8036070_1,10,BBC1 North East and Cumbria,178
I-8036070_1,11,BBC1 North East and Cumbria,3478
I-8036071_1,1,BBC1 Scotland,1076
I-8036071_1,2,BBC1 Scotland,298
I-8036071_1,3,BBC1 Scotland,295
I-8036071_1,4,BBC1 Scotland,657
I-8036071_1,10,BBC Alba - TV,599
I-8036071_1,11,BBC1 Scotland,118
I-8036077_1,8,BBC News - TV,1378
I-8036077_1,8,BBC Parliament - TV,2623
I-8036077_1,8,BBC1 Scotland,9015
I-8036077_1,8,BBC2 Scotland,9875
I-8036077_1,9,BBC News - TV,595
I-8036077_1,9,BBC Parliament - TV,3291
I-8036077_1,9,BBC1 Scotland,8810
I-8036077_1,9,BBC2 Scotland,6810
I-8036077_1,9,BBC4 TV - TV,178
I-8036077_1,11,BBC News - TV,4545
I-8036077_1,11,BBC Parliament - TV,6042
I-8036077_1,11,BBC1 Scotland,11882
I-8036077_1,11,BBC2 Scotland,10290
I-8036106_1,1,BBC1 Wales,8864
I-8036106_1,1,BBC2 Wales,1498
I-8036106_1,2,BBC2 Wales,539
I-8036106_1,3,BBC News - TV,1017
I-8036106_1,3,BBC1 Wales,4315
I-8036106_1,3,BBC2 Wales,4918
I-8036106_1,3,BBC4 TV - TV,18894
I-8036106_1,4,BBC News - TV,238
I-8036106_1,4,BBC1 Wales,599
I-8036106_1,4,BBC2 Wales,298
I-8036106_1,4,BBC4 TV - TV,3778
I-8036106_1,6,BBC1 Wales,238
I-8036106_1,8,BBC1 Wales,2277
I-8036106_1,8,BBC2 Wales,358
I-8036106_1,8,BBC4 TV - TV,1858
I-8036112_1,4,BBC4 TV - TV,595
I-8036112_1,8,BBC1 Scotland,2278
I-8036119_1,1,BBC1 Scotland,4491
I-8036119_1,1,BBC2 Scotland,178
I-8036119_1,1,CBBC - TV,3779
I-8036119_1,2,BBC1 Scotland,59
I-8036119_1,3,BBC News - TV,12593
I-8036119_1,3,BBC Parliament - TV,5875
I-8036119_1,3,BBC1 Scotland,774
I-8036119_1,3,BBC2 Scotland,358
I-8036119_1,4,BBC1 Scotland,3357
I-8036119_1,5,BBC1 Scotland,3475
I-8036119_1,6,BBC1 Scotland,1010
I-8036126_1,1,BBC1 South West,63620
I-8036126_1,1,BBC2 England,1799
I-8036126_1,2,BBC1 South West,59722
I-8036126_1,2,BBC2 England,3715
I-8036126_1,3,BBC1 South West,48004
I-8036126_1,3,BBC4 TV - TV,1318
I-8036126_1,4,BBC1 South West,89284
I-8036126_1,4,BBC2 England,3236
I-8036126_1,4,CBeebies - TV,3118
I-8036126_1,5,BBC1 South West,62407
I-8036126_1,6,BBC1 South West,25353
I-8036126_1,6,BBC2 England,5271
I-8036126_1,7,BBC1 South West,37751
I-8036126_1,7,BBC2 England,7968
I-8036126_1,8,BBC1 South West,39361
I-8036126_1,8,BBC2 England,4615
I-8036126_1,9,BBC1 South West,33311
I-8036126_1,9,BBC2 England,296
I-8036126_1,10,BBC1 South West,22220
I-8036126_1,10,BBC2 England,59
I-8036126_1,11,BBC1 South West,39250
I-8036126_1,12,BBC1 South West,56944
I-8036134_1,1,BBC London 94.9FM,1799
I-8036134_1,1,BBC1 London,5936
I-8036134_1,2,BBC1 London,596
I-8036134_1,2,BBC2 England,599
I-8036134_1,3,BBC1 London,4614
I-8036134_1,5,BBC1 London,118
I-8036134_1,9,BBC1 London,178
I-8036134_1,10,BBC News - TV,176
I-8036134_1,10,BBC1 London,7971
I-8036134_1,10,BBC2 England,7072
I-8036134_1,11,BBC1 London,12530
I-8036134_1,12,BBC1 London,2393
I-8036185_1,6,BBC1 Ulster,299
I-8036185_1,6,BBC2 Northern Ireland,1619
I-8036185_1,7,BBC1 Ulster,298
I-8036232_1,2,BBC1 South West,1973
I-8036232_1,2,BBC2 England,118
I-8036232_1,3,BBC1 South West,119
I-8036232_1,3,BBC2 England,1258
I-8036232_1,5,BBC1 South West,7730
I-8036242_1,1,BBC2 England,838
I-8036270_1,1,BBC News - TV,1439
I-8036270_1,1,BBC1 London,62248
I-8036270_1,1,BBC2 England,8147
I-8036270_1,1,BBC4 TV - TV,59
I-8036270_1,2,BBC1 London,51759
I-8036270_1,2,BBC2 England,15887
I-8036270_1,3,BBC News - TV,59
I-8036270_1,3,BBC1 London,71421
I-8036270_1,3,BBC2 England,23202
I-8036270_1,3,BBC4 TV - TV,1498
I-8036270_1,4,BBC London 94.9FM,1918
I-8036270_1,4,BBC News - TV,1558
I-8036270_1,4,BBC1 London,36511
I-8036270_1,4,BBC2 England,297
I-8036270_1,4,BBC4 TV - TV,3418
I-8036270_1,5,BBC News - TV,1256
I-8036270_1,5,BBC1 London,45393
I-8036270_1,5,BBC2 England,9417
I-8036270_1,6,BBC1 London,38017
I-8036270_1,6,BBC2 England,9294
I-8036270_1,6,BBC4 TV - TV,118
I-8036270_1,7,BBC News - TV,1259
I-8036270_1,7,BBC1 London,58110
I-8036270_1,7,BBC2 England,1376
I-8036270_1,8,BBC1 London,20138
I-8036270_1,8,BBC2 England,596
I-8036270_1,9,BBC News - TV,1799
I-8036270_1,9,BBC1 London,58709
I-8036270_1,9,BBC2 England,478
I-8036270_1,9,BBC4 TV - TV,59
I-8036270_1,10,BBC1 London,36042
I-8036270_1,11,BBC1 London,17317
I-8036270_1,11,BBC2 England,8279
I-8036270_1,12,BBC1 London,42694
I-8036270_1,12,BBC2 England,118
I-8036279_1,1,BBC Alba - TV,655
I-8036279_1,1,BBC1 Scotland,30799
I-8036279_1,1,BBC2 Scotland,4071
I-8036279_1,1,BBC4 TV - TV,178
I-8036279_1,2,BBC News - TV,59
I-8036279_1,2,BBC1 Scotland,26807
I-8036279_1,2,BBC2 Scotland,3839
I-8036279_1,3,BBC Alba - TV,2158
I-8036279_1,3,BBC News - TV,118
I-8036279_1,3,BBC1 Scotland,26620
I-8036279_1,3,BBC2 Scotland,8149
I-8036279_1,4,BBC News - TV,59
I-8036279_1,4,BBC1 Scotland,46178
I-8036279_1,4,BBC2 Scotland,3113
I-8036279_1,6,BBC News - TV,2512
I-8036279_1,6,BBC1 Scotland,49195
I-8036279_1,6,BBC2 Scotland,3232
I-8036279_1,6,BBC4 TV - TV,118
I-8036279_1,7,BBC News - TV,298
I-8036279_1,7,BBC1 Scotland,36448
I-8036279_1,7,BBC2 Scotland,711
I-8036279_1,8,BBC1 Scotland,25131
I-8036279_1,8,BBC2 Scotland,179
I-8036279_1,9,BBC1 Scotland,22425
I-8036279_1,9,BBC2 Scotland,3113
I-8036279_1,10,BBC Alba - TV,1558
I-8036279_1,10,BBC1 Scotland,16609
I-8036279_1,11,BBC1 Scotland,43651
I-8036279_1,11,BBC2 Scotland,2877
I-8036279_1,12,BBC1 Scotland,20862
I-8036279_1,12,BBC2 Scotland,178
I-8036280_1,1,BBC1 Midlands East,1553
I-8036280_1,1,BBC2 England,9945
I-8036280_1,1,BBC4 TV - TV,238
I-8036280_1,5,BBC1 Midlands East,5397
I-8036280_1,5,BBC2 England,8686
I-8036280_1,5,CBeebies - TV,118
I-8036280_1,6,BBC1 Midlands East,7959
I-8036280_1,6,BBC2 England,5871
I-8036285_1,1,BBC1 London,9215
I-8036285_1,3,BBC News - TV,1314
I-8036285_1,3,BBC1 London,15562
I-8036285_1,3,BBC2 England,295
I-8036285_1,4,BBC News - TV,1258
I-8036285_1,4,BBC1 London,10827
I-8036285_1,5,BBC News - TV,9534
I-8036285_1,5,BBC1 London,10162
I-8036285_1,7,BBC1 London,19207
I-8036285_1,7,BBC2 England,118
I-8036285_1,8,BBC1 London,19384
I-8036285_1,8,BBC2 England,118
I-8036285_1,9,BBC1 London,23000
I-8036285_1,10,BBC1 London,17171
I-8036285_1,10,BBC4 TV - TV,717
I-8036285_1,11,BBC News - TV,776
I-8036285_1,11,BBC1 London,11065
I-8036285_1,11,BBC2 England,596
I-8036285_1,12,BBC Alba - TV,838
I-8036285_1,12,BBC1 London,11362
I-8036289_1,2,BBC News - TV,476
I-8036289_1,2,BBC2 England,837
I-8036289_1,3,BBC1 South,14511
I-8036289_1,3,BBC2 England,1016
I-8036289_1,3,BBC4 TV - TV,59
I-8036289_1,4,BBC1 South,5446
I-8036289_1,4,BBC2 England,659
I-8036289_1,5,BBC1 South,16606
I-8036289_1,5,BBC2 England,6589
I-8036289_1,6,BBC Wiltshire,1379
I-8036289_1,6,BBC1 South,4674
I-8036289_1,6,BBC2 England,1196
I-8036289_1,7,BBC1 South,10915
I-8036289_1,7,BBC2 England,2878
I-8036289_1,8,BBC1 South,15945
I-8036289_1,9,BBC News - TV,599
I-8036289_1,9,BBC1 South,6227
I-8036289_1,9,BBC2 England,1553
I-8036289_1,10,BBC1 South,6588
I-8036289_1,10,BBC2 England,2213
I-8036289_1,11,BBC News - TV,3355
I-8036289_1,11,BBC1 South,9890
I-8036289_1,11,BBC2 England,15830
I-8036289_1,12,BBC News - TV,118
I-8036289_1,12,BBC1 South,415
I-8036289_1,12,BBC2 England,3418
I-8036300_1,6,BBC1 Ulster,2158
I-8036300_1,10,BBC1 Ulster,1255
I-8036332_1,8,BBC1 Ulster,4851
I-8036339_1,1,BBC1 South,9528
I-8036339_1,2,BBC1 South,5815
I-8036339_1,2,BBC4 TV - TV,359
I-8036339_1,3,BBC1 South,11689
I-8036339_1,3,BBC2 England,1798
I-8036339_1,4,BBC1 South,3294
I-8036339_1,4,BBC2 England,10194
I-8036339_1,5,BBC1 South,10976
I-8036339_1,5,BBC2 England,716
I-8036339_1,5,BBC4 TV - TV,59
I-8036339_1,6,BBC1 South,1134
I-8036339_1,6,CBeebies - TV,1259
I-8036339_1,10,BBC1 South,1496
I-8036339_1,10,CBeebies - TV,5098
I-8036339_1,11,BBC1 South,4377
I-8036339_1,11,CBeebies - TV,1077
I-8036380_1,3,BBC News - TV,59
I-8036380_1,3,BBC Tees,9658
I-8036380_1,3,BBC1 North East and Cumbria,20610
I-8036380_1,3,BBC2 England,657
I-8036380_1,4,BBC News - TV,118
I-8036380_1,4,BBC1 North East and Cumbria,47955
I-8036380_1,7,BBC News - TV,777
I-8036380_1,7,BBC1 North East and Cumbria,47411
I-8036380_1,8,BBC News - TV,898
I-8036380_1,8,BBC1 North East and Cumbria,66014
I-8036380_1,9,BBC1 North East and Cumbria,33334
I-8036380_1,10,BBC News - TV,118
I-8036380_1,10,BBC Parliament - TV,5938
I-8036380_1,10,BBC1 North East and Cumbria,31408
I-8036380_1,10,BBC4 TV - TV,59
I-8036380_1,11,BBC News - TV,1075
I-8036380_1,11,BBC Parliament - TV,1914
I-8036380_1,11,BBC1 North East and Cumbria,35955
I-8036380_1,12,BBC News - TV,1319
I-8036380_1,12,BBC1 North East and Cumbria,13909
I-8036395_1,1,BBC1 South,19842
I-8036395_1,1,BBC2 England,778
I-8036395_1,2,BBC News - TV,3419
I-8036395_1,2,BBC1 South,30216
I-8036395_1,2,BBC2 England,3955
I-8036395_1,3,BBC1 South,40710
I-8036395_1,3,BBC2 England,4661
I-8036395_1,4,BBC1 South,15825
